Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,Need tombol SKIP cutscene. ngantuk terus njirrrr maen ini game. jenuh mending main game lain,2,2025-06-20 03:21:44,0,need tombol skip cutscene ngantuk terus njirrrr maen game jenuh mending main game,id,"{'sequence': 'need tombol skip cutscene ngantuk terus njirrrr maen game jenuh mending main game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5409411787986755, 0.5383508205413818, 0.5332723259925842, 0.5315229892730713, 0.5282460451126099, 0.5270155072212219, 0.5245186686515808]}",[]
Pengguna Google,game ini jauh lebih ringan drpd wuthring wave namun lebih sulit kumpulin Primo nya jujur main wuwa snap 685 gak akan bisa tapi ghensin masih bisa walaupun setingan rata kiri😅,5,2025-06-20 02:58:50,0,game jauh lebih ringan drpd wuthring wave lebih sulit kumpulin primo jujur main wuwa snap akan tapi ghensin bisa walaupun ting rata kiri,id,"{'sequence': 'game jauh lebih ringan drpd wuthring wave lebih sulit kumpulin primo jujur main wuwa snap akan tapi ghensin bisa walaupun ting rata kiri', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5361090302467346, 0.5340563058853149, 0.5315765738487244, 0.5290328860282898, 0.5271634459495544, 0.5262898802757263, 0.5230143666267395]}",[]
Pengguna Google,KECEWA BERAT,1,2025-06-20 02:57:09,0,kecewa berat,id,"{'sequence': 'kecewa berat', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5858030319213867, 0.5818881988525391, 0.5797590017318726, 0.570552408695221, 0.5702458620071411, 0.568072497844696, 0.5668401718139648]}",[]
Pengguna Google,"buatin fitur skip dialog woilah, gem sebelah dikasi kok genshin ga sii",5,2025-06-20 02:52:54,0,buatin fitur skip dialog woilah gem belah kasi genshin sii,id,"{'sequence': 'buatin fitur skip dialog woilah gem belah kasi genshin sii', 'labels': ['Komunitas', 'Gameplay', 'Monetisasi & Gacha', 'Cerita', 'Optimalisasi', 'Bugs & Error', 'Grafis'], 'scores': [0.5755838751792908, 0.5651568174362183, 0.5637534260749817, 0.5636652708053589, 0.5626702904701233, 0.560539186000824, 0.5590866208076477]}",[]
Pengguna Google,aku ngestuck di pengunduhan data,1,2025-06-20 02:39:26,0,aku ngestuck unduh data,id,"{'sequence': 'aku ngestuck unduh data', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error', 'Grafis'], 'scores': [0.5500104427337646, 0.5469870567321777, 0.5421255826950073, 0.5393473505973816, 0.5345301032066345, 0.5300843715667725, 0.5287097096443176]}",[]
Pengguna Google,"Data game awalnya sudah terdownload semua, namun genshin tiba-tiba ada update akhirnya harus di-update agar bisa dimainkan lagi. sSetelah di update data tiba-tiba menghilang dan harus download data dalam lagi namun saat ingin mendownload data dalam tidak bisa. Mohon untuk developer untuk meninjau kembali",1,2025-06-20 02:29:26,0,data game awal terdownload semua genshin tibatiba update akhir diupdate main ssetelah update data tibatiba hilang harus download data lagi saat mendownload data tidak bisa mohon developer tinjau,id,"{'sequence': 'data game awal terdownload semua genshin tibatiba update akhir diupdate main ssetelah update data tibatiba hilang harus download data lagi saat mendownload data tidak bisa mohon developer tinjau', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5762405395507812, 0.5718252062797546, 0.5691579580307007, 0.568428635597229, 0.5679192543029785, 0.5658249855041504, 0.5639188289642334]}",[]
Pengguna Google,game kikir gacha b4 aja gak dapet pucek,1,2025-06-20 02:28:37,0,game kikir gacha b tidak dapet pucek,id,"{'sequence': 'game kikir gacha b tidak dapet pucek', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5960801243782043, 0.5955681800842285, 0.5873919725418091, 0.5835599303245544, 0.5835503935813904, 0.5804654359817505, 0.578192412853241]}",[]
Pengguna Google,"Dapet skirk di pity 10 + rate off, makasi hoyo ki- baik🥰",5,2025-06-20 02:22:26,0,dapet skirk pity rate off makas hoyo ki baik,id,"{'sequence': 'dapet skirk pity rate off makas hoyo ki baik', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5586404204368591, 0.5570083260536194, 0.5566056966781616, 0.5476645231246948, 0.5462247133255005, 0.5429588556289673, 0.5421677231788635]}",[]
Pengguna Google,saya gak bisa ganti email tolong diperbaiki,1,2025-06-20 02:16:02,0,tidak ganti email baik,id,"{'sequence': 'tidak ganti email baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Gameplay', 'Bugs & Error', 'Grafis'], 'scores': [0.589518129825592, 0.5803952217102051, 0.5757173299789429, 0.575291633605957, 0.5731046199798584, 0.5713838934898376, 0.5700557231903076]}",[]
Pengguna Google,"makin update, makin ga jelas...story flop, animasi ga menarik sm sekali parahnya tombol skip ga ada kita sebagai player di paksa buat nontonin story yg flop sm animasi kaku.",1,2025-06-20 01:48:31,36,makin update makin jelasstory flop animasi tarik sm sekali parah tombol skip ada bagai player paksa buat nontonin story flop sm animasi kaku,id,"{'sequence': 'makin update makin jelasstory flop animasi tarik sm sekali parah tombol skip ada bagai player paksa buat nontonin story flop sm animasi kaku', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5879311561584473, 0.5846362113952637, 0.5790832042694092, 0.5787761211395264, 0.5782954692840576, 0.5782614946365356, 0.5745579600334167]}",[]
Pengguna Google,mantap,5,2025-06-20 01:28:36,0,mantap,pendek,"{'sequence': 'mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.5778321623802185, 0.5748699307441711, 0.566480815410614, 0.5632138252258301, 0.5599163174629211, 0.559559166431427, 0.5569248199462891]}",[]
Pengguna Google,Ngabisin kouta buat download data pas selesai update malah disuruh download ulang,1,2025-06-20 01:09:16,0,ngabisin kouta buat download data pas selesai update malah suruh download ulang,id,"{'sequence': 'ngabisin kouta buat download data pas selesai update malah suruh download ulang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Cerita', 'Gameplay'], 'scores': [0.5704470872879028, 0.5629691481590271, 0.5585159659385681, 0.5566224455833435, 0.5517319440841675, 0.5515507459640503, 0.54668128490448]}",[]
Pengguna Google,mantap,5,2025-06-20 01:02:44,0,mantap,pendek,"{'sequence': 'mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.5778321623802185, 0.5748699307441711, 0.566480815410614, 0.5632138252258301, 0.5599163174629211, 0.559559166431427, 0.5569248199462891]}",[]
Pengguna Google,ini game gak jelas!,1,2025-06-20 00:31:41,0,game jelas,hr,"{'sequence': 'game jelas', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Cerita'], 'scores': [0.565421998500824, 0.5527887940406799, 0.5487550497055054, 0.5486623048782349, 0.5454899072647095, 0.5392295122146606, 0.5369371771812439]}",[]
Pengguna Google,Mantap sangat baguss dan developer sangat tidak KIKIR,5,2025-06-19 23:27:37,0,mantap sangat baguss developer sangat kikir,id,"{'sequence': 'mantap sangat baguss developer sangat kikir', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5582200884819031, 0.5566170811653137, 0.551356315612793, 0.5436336398124695, 0.5423068404197693, 0.5403199791908264, 0.5353794693946838]}",[]
Pengguna Google,bagus keren bgt wawawawa,5,2025-06-19 22:43:58,0,bagus keren banget wawawawa,id,"{'sequence': 'bagus keren banget wawawawa', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5712209939956665, 0.5654884576797485, 0.5537393689155579, 0.5534291863441467, 0.5495004057884216, 0.5474905967712402, 0.5435763001441956]}",[]
Pengguna Google,karakter kok kaku kayak pocong,1,2025-06-19 22:35:27,0,karakter kaku kayak pocong,id,"{'sequence': 'karakter kaku kayak pocong', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.5986301302909851, 0.5958030819892883, 0.5907086133956909, 0.5867606401443481, 0.5866172313690186, 0.5814450979232788, 0.5783648490905762]}",[]
Pengguna Google,gatau penn rating aja mumpung mood lagi baik,5,2025-06-19 20:39:51,0,gatau penn rating mumpung mood baik,id,"{'sequence': 'gatau penn rating mumpung mood baik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5869512557983398, 0.5810712575912476, 0.5798847675323486, 0.5753442645072937, 0.5718159079551697, 0.5713507533073425, 0.5708101987838745]}",[]
Pengguna Google,"Improvisasi nya lelet , QoL Mati , Story Writing Boring",1,2025-06-19 19:03:36,0,improvisasi lelet qol mati story writing boring,en,"{'sequence': 'improvisasi lelet qol mati story writing boring', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Gameplay', 'Bugs & Error', 'Grafis'], 'scores': [0.5508621335029602, 0.5484619736671448, 0.5431413054466248, 0.5376408100128174, 0.5368608832359314, 0.5362563729286194, 0.5278922319412231]}",[]
Pengguna Google,kenapa habis update jadi agak agak ngelag apalagi kalau ada musuh pas coop,4,2025-06-19 17:09:28,0,habis update jadi agak ngelag kalau musuh pas coop,id,"{'sequence': 'habis update jadi agak ngelag kalau musuh pas coop', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Cerita', 'Bugs & Error', 'Optimalisasi', 'Grafis'], 'scores': [0.565985381603241, 0.5524818897247314, 0.5442067384719849, 0.5433409214019775, 0.5431019067764282, 0.5429750084877014, 0.5394830107688904]}",[]
Pengguna Google,keren,5,2025-06-19 17:01:01,0,keren,pendek,"{'sequence': 'keren', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.5805989503860474, 0.5792891979217529, 0.5685601830482483, 0.564751386642456, 0.5632322430610657, 0.5629576444625854, 0.5612980127334595]}",[]
Pengguna Google,mantap bos ku,5,2025-06-19 16:58:24,0,mantap bos ku,tl,"{'sequence': 'mantap bos ku', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.5634887218475342, 0.562343418598175, 0.558101236820221, 0.5578500628471375, 0.5507354140281677, 0.5501370429992676, 0.5446671843528748]}",[]
Pengguna Google,kabanyakan drama njirr,4,2025-06-19 16:38:11,0,kabanyakan drama njirr,id,"{'sequence': 'kabanyakan drama njirr', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis'], 'scores': [0.5731725096702576, 0.5714563131332397, 0.5681935548782349, 0.564404308795929, 0.5632681250572205, 0.5607079863548279, 0.5568154454231262]}",[]
Pengguna Google,"overall semuanya dah bagus,tapiii updatenya terlalu cepet,di tambah setiap update selalu aja lama,padahal sinyal bagusss,trus juga makin lama makin banyak makan memori jadi buat kita yang punya hal penting tapi mau main dan memo penuh jadi ngurungin niat demi hal penting itu,memo nya di hp 30GB lebih,tolong di kurangin ya,ya iya sih nanti memengaruhi grafik nya juga",5,2025-06-19 16:12:10,0,overall semua dah bagustapiii updatenya terlalu cepetdi tambah update selalu lamapadahal sinyal bagussstrus makin lama makin banyak makan memori jadi buat yang punya penting mau main memo penuh jadi ngurungin niat hal penting itumemo hp gb lebihtolong rangin yaya iya pengaruh grafik,id,"{'sequence': 'overall semua dah bagustapiii updatenya terlalu cepetdi tambah update selalu lamapadahal sinyal bagussstrus makin lama makin banyak makan memori jadi buat yang punya penting mau main memo penuh jadi ngurungin niat hal penting itumemo hp gb lebihtolong rangin yaya iya pengaruh grafik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Bugs & Error', 'Gameplay', 'Grafis'], 'scores': [0.5635889172554016, 0.5628800988197327, 0.5565161108970642, 0.5561312437057495, 0.5561103820800781, 0.5560175776481628, 0.5537278056144714]}",[]
Pengguna Google,"bjirrr sakit bet min tembus ini sampe ke dada,pas gacha di banner chronicled,di kasih yoimiya",3,2025-06-19 15:38:45,0,bjirrr sakit bet min tembus sampe dadapas gacha banner chronicleddi kasih yoimiya,id,"{'sequence': 'bjirrr sakit bet min tembus sampe dadapas gacha banner chronicleddi kasih yoimiya', 'labels': ['Komunitas', 'Optimalisasi', 'Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Gameplay', 'Grafis'], 'scores': [0.5760077238082886, 0.5749812722206116, 0.5687124729156494, 0.5685878992080688, 0.5663087964057922, 0.5649389624595642, 0.5617766976356506]}",[]
Pengguna Google,kasian sekali sapi perah hoyo ini,1,2025-06-19 15:38:21,0,kasi sekali sapi perah hoyo,id,"{'sequence': 'kasi sekali sapi perah hoyo', 'labels': ['Optimalisasi', 'Komunitas', 'Gameplay', 'Cerita', 'Grafis', 'Monetisasi & Gacha', 'Bugs & Error'], 'scores': [0.578266441822052, 0.5766956806182861, 0.5657690167427063, 0.5654904842376709, 0.5645334720611572, 0.5605027079582214, 0.559851884841919]}",[]
Pengguna Google,graphic nya tetap stabil dan tidak terlalu leg jika dibandingkan dengan RPG lain,5,2025-06-19 15:18:32,0,graphic tetap stabil tidak terlalu leg banding rpg,id,"{'sequence': 'graphic tetap stabil tidak terlalu leg banding rpg', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay', 'Cerita'], 'scores': [0.5477678179740906, 0.5452728867530823, 0.5406924486160278, 0.536723256111145, 0.5363360047340393, 0.5351017713546753, 0.5269089341163635]}",[]
Pengguna Google,kapan animenya rilis... mihoyo? :),4,2025-06-19 15:01:13,0,kapan animenya rilis mihoyo,tl,"{'sequence': 'kapan animenya rilis mihoyo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5850525498390198, 0.5816795229911804, 0.5777445435523987, 0.576690673828125, 0.5759912133216858, 0.5754908323287964, 0.5750686526298523]}",[]
Pengguna Google,geme dah bagus grafik juga bagus tolong kurangi data nya. yg hp kentang jangan di download,5,2025-06-19 14:52:23,0,geme dah bagus grafik bagus kurang data hp kentang jangan download,id,"{'sequence': 'geme dah bagus grafik bagus kurang data hp kentang jangan download', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5754144787788391, 0.5644315481185913, 0.5572976469993591, 0.5536496639251709, 0.5531880855560303, 0.5527201890945435, 0.5505713820457458]}",[]
Pengguna Google,game nya bagus,5,2025-06-19 14:50:56,0,game bagus,id,"{'sequence': 'game bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.588441014289856, 0.5734721422195435, 0.5698996186256409, 0.5684092044830322, 0.5630069375038147, 0.5597932934761047, 0.5573644638061523]}",[]
Pengguna Google,"seru, cuman hoyo pelit HAHAHAHHA",4,2025-06-19 14:48:37,0,seru cuman hoyo pelit hahahahha,id,"{'sequence': 'seru cuman hoyo pelit hahahahha', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5688888430595398, 0.5641402006149292, 0.5539183616638184, 0.5525644421577454, 0.5447478890419006, 0.5447205901145935, 0.5421460866928101]}",[]
Pengguna Google,good game tapi kikir :P,5,2025-06-19 14:35:09,1,good game kikir p,sl,"{'sequence': 'good game kikir p', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5927504897117615, 0.5910847783088684, 0.5781206488609314, 0.5774018168449402, 0.5772639513015747, 0.5758287906646729, 0.5730766654014587]}",[]
Pengguna Google,VA PAIMON DI VERSI 5.7 JELEK BANGET!!! KYK LAGI MEMBACA.. GA DAPAT EMOSIONAL NYA!!!.. PENGALAMAN BERMAIN TERASA KURANG SEKALI!!!!,1,2025-06-19 14:22:36,0,va paimon versi jelek banget kyk baca dapat emosional alam main asa kurang sekali,id,"{'sequence': 'va paimon versi jelek banget kyk baca dapat emosional alam main asa kurang sekali', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.562761127948761, 0.5605592131614685, 0.5534120798110962, 0.5512276887893677, 0.5510347485542297, 0.550853431224823, 0.5435866117477417]}",[]
Pengguna Google,"game santai enak combat battle variasi udh 4 bln main baru sampe arc natlan bukan karna nggak niat main tapi emg nggak terlalu banyak waktu main tidak bisa skip dialog minimal laju percakapannya bisa dicepetin 2x item masih gampang dicari meskipun nggak sebagus Player top up, gacha rate buruk apapun caranya kalau lagi nggak hoki ya dptnya pasti jelek jir malas we,",5,2025-06-19 13:49:05,0,game santai enak combat battle variasi udh bln main baru sampe arc natlan bukan karna niat main emg terlalu banyak waktu main skip dialog minimal laju cakap bisa dicepetin x item gampang cari meski bagus player top up gacha rate buruk apa cara kalau nggak hoki dptnya jelek jir malas we,id,"{'sequence': 'game santai enak combat battle variasi udh bln main baru sampe arc natlan bukan karna niat main emg terlalu banyak waktu main skip dialog minimal laju cakap bisa dicepetin x item gampang cari meski bagus player top up gacha rate buruk apa cara kalau nggak hoki dptnya jelek jir malas we', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5429055094718933, 0.541251540184021, 0.5391479730606079, 0.5380734205245972, 0.5373908281326294, 0.5368646383285522, 0.5359100699424744]}",[]
Pengguna Google,game yg palin seru sepanjang masa😆👍,5,2025-06-19 13:45:15,0,game palin seru panjang masa,id,"{'sequence': 'game palin seru panjang masa', 'labels': ['Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5872607827186584, 0.5725696086883545, 0.568966269493103, 0.5625995993614197, 0.561249852180481, 0.5573593378067017, 0.5566232800483704]}",[]
Pengguna Google,game nya udah bagus kurangnya game ini gak bisa mabar,5,2025-06-19 13:39:44,0,game udah bagus kurang game tidak mabar,id,"{'sequence': 'game udah bagus kurang game tidak mabar', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5905517935752869, 0.5765504837036133, 0.575793445110321, 0.5713722109794617, 0.5680335760116577, 0.5639918446540833, 0.5636151432991028]}",[]
Pengguna Google,game nya bagus,5,2025-06-19 13:37:27,0,game bagus,tl,"{'sequence': 'game bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.588441014289856, 0.5734721422195435, 0.5698996186256409, 0.5684092044830322, 0.5630069375038147, 0.5597932934761047, 0.5573644638061523]}",[]
Pengguna Google,bingung mau tulis apa. intinya bintang 5,5,2025-06-19 13:25:56,0,bingung mau tulis apa inti bintang,id,"{'sequence': 'bingung mau tulis apa inti bintang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Cerita', 'Optimalisasi', 'Grafis'], 'scores': [0.5489097833633423, 0.5385827422142029, 0.5324990749359131, 0.5324085354804993, 0.5321847796440125, 0.5305604934692383, 0.5287758111953735]}",[]
Pengguna Google,Gajelas udah top up 400 ribu lebih malah dapetnya tighnari di banner skirk,1,2025-06-19 13:05:09,0,gajelas udah top up ribu lebih malah dapetnya tighnari banner skirk,id,"{'sequence': 'gajelas udah top up ribu lebih malah dapetnya tighnari banner skirk', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis'], 'scores': [0.5873321294784546, 0.5838233828544617, 0.5754567980766296, 0.5752838253974915, 0.565815269947052, 0.565705418586731, 0.5645929574966431]}",[]
Pengguna Google,"sumpah, game ini makin lama makin bosan dan bikin ngantuk, dan mau jalanin quest char tapi yapping nya beberapa jam malah sedikit primo nya yang di dapat, udah gitu untuk upgrade char maupun lvl ascend, atau talenta aja kalau mau ditotalkan jadi mahalnya gak ngotak, gak ada juga event perminggu nya pula, yah mau gimana, namanya juga bersyukur impact, disuruh bersyukur lagi",1,2025-06-19 13:04:20,0,sumpah game makin lama makin bosan bikin ngantuk mau jalanin quest char yapping beberapa jam malah sedikit primo di udah gitu upgrade char maupun lvl ascend talenta kalau mau total jadi mahal ngotak ada event minggu yah mau gimana nama syukur impact suruh syukur,id,"{'sequence': 'sumpah game makin lama makin bosan bikin ngantuk mau jalanin quest char yapping beberapa jam malah sedikit primo di udah gitu upgrade char maupun lvl ascend talenta kalau mau total jadi mahal ngotak ada event minggu yah mau gimana nama syukur impact suruh syukur', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5668628215789795, 0.5631000995635986, 0.5602325201034546, 0.5589354038238525, 0.5584354400634766, 0.5569427013397217, 0.5559690594673157]}",[]
Pengguna Google,"game ini akan bagus jika developernya mendengarkan masukan pemainnya, namun sayang game ini seakan-akan di anak tirikan dibandingkan game hoyoverse lainnya, feedback pemain malah diabaikan",1,2025-06-19 12:48:57,13,game akan bagus developer dengar masuk main sayang game seakanakan anak tiri banding game hoyoverse lain feedback main malah abai,id,"{'sequence': 'game akan bagus developer dengar masuk main sayang game seakanakan anak tiri banding game hoyoverse lain feedback main malah abai', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5774138569831848, 0.5708469152450562, 0.5670647621154785, 0.5650304555892944, 0.5644669532775879, 0.5616883039474487, 0.5608702301979065]}",[]
Pengguna Google,"saran, gamenya jadikan lebih ringan biar lebih nyaman pada saat bermain",5,2025-06-19 12:44:59,0,saran gamenya jadi lebih ringan biar lebih nyaman saat main,id,"{'sequence': 'saran gamenya jadi lebih ringan biar lebih nyaman saat main', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5550398826599121, 0.5325546264648438, 0.5283665060997009, 0.5265938639640808, 0.5244494676589966, 0.5189214944839478, 0.5176388025283813]}",[]
