Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes
Pengguna Google,semoga bisa dengerin lagi keluhan playernya,5,2025-04-05 05:30:01,0
Pengguna Google,we turunin ke bintang satu kare masalah powercreep yang terlalu besar yang bikin kepaksa ghaca karakter baru,1,2025-04-05 05:18:38,2
Pengguna Google,semoga cepet membaik,5,2025-04-05 05:18:32,0
Pengguna Google,"menurut game nya seru² aja, cuma ada hal yg bikin gk enak mainnya, yaitu bug stuck di awal battle, blackscreen & suka keluar sendiri dari gamenya (divergent universe). bug² ini lumayan mengganggu gameplay player apalagi kalo musti relog sedangkan nunggu relog nya lama banget kayak nunggu balasan chat temen yg centang biru nya dimatiin, please hoyo fix bug² ini buat menjaga kenyamanan player saat bermain. overall itu aja yg mau gw sampaikan, arigathanks. 🙏",5,2025-04-05 05:13:22,0
Pengguna Google,Game yang bagus bagi Player penikmat story seperti saya.,5,2025-04-05 05:05:48,0
Pengguna Google,Penyakit powercreep gila,1,2025-04-05 05:00:34,3
Pengguna Google,game tolol suruh gacha trs tolollllll,1,2025-04-05 05:00:06,3
Pengguna Google,"semua char meta pasti char baru, char lama ditinggalkan, story kebanyakan layar hitam dan bertele-tele, fitur"" nya semakin ga jelas apalagi global passive, ga ada alasan buat pull char yg disuka udah ky dipaksa pull char meta bikin bosen dan jenuh",1,2025-04-05 05:00:03,4
Pengguna Google,Power creep nya brutal,1,2025-04-05 04:46:34,2
Pengguna Google,power creeeppp,1,2025-04-05 04:44:50,1
Pengguna Google,virus powercreep gilak💀,1,2025-04-05 04:44:46,1
Pengguna Google,"njir la boro boro mau maen sante udh musuh nya keras , terlebih lagi setiap update keperluan char harus ada , jadi seakan akan wajib punya char baru buat me imbangi musuh baru gitu aja terus , mana konten end game nya terlalu sulit kek harus wajib punya char semua apalah . terbukti jika bisa diratakan sama char b4 suruh lah dev nya mainkan rasakan moc terbaru 12 pake char b4 + minim char b5 gw mau liat para dev ngelarin moc 12 pake char b4 gimana rasa nya bisa nembus gak",1,2025-04-05 04:36:40,1
Pengguna Google,Tolong optimal in grafik nya karna sering drop fps,1,2025-04-05 04:32:11,1
Pengguna Google,I like game baik🥰😹,5,2025-04-05 04:21:10,0
Pengguna Google,"game bagus,banyak waifunya,emng minusny di powercreep yng gila si,tapi gw sebagai f2p masih sanggup/kuat buat gacha char baru,palingan yng protes pata p2p",5,2025-04-05 04:19:29,0
Pengguna Google,"maksain Bikin karakter op sampe lupa karakter lama, penyakit powercrep gila🐌🤪",1,2025-04-05 04:12:52,1
Pengguna Google,game ini sudah tidak seperti tadi,1,2025-04-05 04:06:58,1
Pengguna Google,nice story banyak bocil fomo bintang 1,5,2025-04-05 04:04:18,0
Pengguna Google,"tolong ya banyakin lagi b4 nya jangan sampe mendadak kayak langka begini, char b5 kok yg jorjoran terus, terus lg walaupun aku husbu enjoyer dan aku juga suka sama chara cewe, tpi rasanya gaadil kalau chara cewe di buff dan di treat habis habisan di game, giliran chara cowo kit nya malah mid, di seimbangin dong di in game nya juga jangan cuma chara cowo nya yg malah dijadiin bahan merch biar player cewe banyak yg beli.. meta sama hp inflation jg ga ngotak, chara lama kena banget powercreep nya",1,2025-04-05 03:56:31,3
Pengguna Google,semangat aowkaowkaoka,5,2025-04-05 03:53:09,0
Pengguna Google,"kenapa dah pada masalahin powercreep sama global passif, inikan turnbase hampir semua turnbase ada 2 unsur itu. kalau bintang 4 karakter memang aku setuju terlalu sedikit tp kalau ngeluh powercreep dan global passif rada aneh sih kyk gk pernah main game turnbase aja sampai 2 hal itu di masalahin.",4,2025-04-05 03:43:21,0
Pengguna Google,moc12 mulai v3.0 damage boss sama hp nya gak ngotak. yang showcase bukan playernya malah musuh nya.,1,2025-04-05 03:38:46,1
Pengguna Google,"game p2w dari segala aspek bahkan dlu yg awalny story asik sekarang boring ngantok ditambah makin hari makin gk jelas hp inflasi lah ,global pasif lah apalah itu semua gk jelas bgt sekarang",1,2025-04-05 03:36:58,1
Pengguna Google,"keren banget,karakternya juga OP², alur cerita nya juga seru apalagi misi²nya behh seru banget..❤❤",5,2025-04-05 03:36:27,2
Pengguna Google,"Game terbaik, Buat orang yang bilang game ini jelek. Sini ayo BAKUHANTAM GAK SEMUANYA SELALU PERFECT!",5,2025-04-05 03:34:56,0
Pengguna Google,Game seru,5,2025-04-05 03:34:07,0
Pengguna Google,"game kikir, saya capek cari jade ny. memang banyak event dan sumber jade lain nya, tp kalo tiap versi baru ada meta baru kan jadi merasa sia2 nge pull karakter sebelumnya.",1,2025-04-05 03:30:58,1
Pengguna Google,"Banyak yang bilang Hp inflation lah, buff char lama lah karena mulai ampas.Sekalinya hoyo buat char OP kayak Castorice malah pada demo terlalu OP😂. Lucu bet emang fandomnya🤣😂",5,2025-04-05 03:28:14,0
Pengguna Google,game tolol,1,2025-04-05 03:23:59,1
Pengguna Google,terlalu monoton,1,2025-04-05 03:22:25,2
Pengguna Google,power creep gila meta gampang berubah karakter bintang 4 hampir tidak berguna sama sekali,1,2025-04-05 03:14:58,3
Pengguna Google,"padahal tinggal nikmatin game nya aja banyak mau njir. apa salahnya ini game santai juga gak ada pvpnya, nikmatin aja.",5,2025-04-05 03:14:08,1
Pengguna Google,"inflasi hp buat konten end game + powercreep gila gilaan, apalah hoyopret ini",1,2025-04-05 03:13:27,1
Pengguna Google,hapus grobal pasif,1,2025-04-05 03:13:00,1
Pengguna Google,"Plizz, dengarkan keluhan player minimal respon",1,2025-04-05 03:10:31,1
Pengguna Google,"Gue nyoba game HSR dari 6 bulan yang lalu, dimana gue mainin karena gamenya turnbase dan gak banyak ngabisin waktu. disini gue player F2P dan pendapat yang gue gak suka: 1. Story nya panjang banget, dimana notabene nya game santai malah bikin sakit kepala. 2. Sebagai player F2P yang baru main, serius bro gak bisa ngangkat. lu bener"" harus gacha kalo ingin clear andgamenya. 3. Global pasif makin lama pasti makin broken, dan character yang lama gak bisa dimainin. gk bisa nulis lagi dh limit.",1,2025-04-05 03:10:20,1
Pengguna Google,good game,5,2025-04-05 03:05:32,0
Pengguna Google,Powercreep,1,2025-04-05 03:01:53,1
Pengguna Google,game gaje,1,2025-04-05 02:49:35,2
Pengguna Google,pokoknya bagus banget meta berubah terus dan terus menantang. yang gabisa ngikutin maen tetris saja.,5,2025-04-05 02:47:00,0
Pengguna Google,"erase the potentially predatory global passive. fix your long story telling. fix your lazy background assets, character movement and angle. Stop overbuffing and over promoting one character. be creative at the boring gameplay, you only buff the enemy hp and def. people will leave sooner just like your old game.",1,2025-04-05 02:46:36,3
Pengguna Google,game story yang bagus dan animasi yang enak untuk di lihat tapi ada beberapa yang kurang kayak sistem gacha dan story biru yang perlu di tambahkan fitur skip karna kadang alur cerita nya tidak terlalu menarik,5,2025-04-05 02:39:02,78
Pengguna Google,"Game nya sudah bagus,tapi mohon untuk scene nya diperbaiki lagi supaya tidak lag patah patah, overall bagus tpi mohon itu segera diperbaiki supaya kita bisa menikmati story nya",1,2025-04-05 02:25:55,6
Pengguna Google,"game ini sangat baik, saya belikan es krim kamu",5,2025-04-05 02:21:32,0
Pengguna Google,mantap perbanyak bansosnya,5,2025-04-05 02:19:18,1
Pengguna Google,menurut saya permasalahan game ini mamang ada di bagian powercrep karakternya tapi di spesial program sudah di mention bahwa karakter lama akan mendapatkan buff semoga aja buff nya bagus dan bisa ngebuat karakter lama jdi bisa kepakai lagi. untuk story gamenya saya rasa di versi 3.1 sekarang sudah lumayan membaik dari pada versi sebelumya dan black screen nya sudah mulai di kurangi semoga aja di versi selanjutnya untuk story semakin membaik lagi.,5,2025-04-05 02:17:01,57
Pengguna Google,game powercreep,1,2025-04-05 02:15:43,2
Pengguna Google,yuhuuu,5,2025-04-05 02:14:41,0
Pengguna Google,mantap,5,2025-04-05 02:14:07,0
Pengguna Google,Nikmati gamenya tanpa melihat fandomnya,5,2025-04-05 02:00:56,1
Pengguna Google,"Saya player dari awal rilis, sangat kecewa dengan : Powercreep, HP inflation, favoritism terhadap karakter tertentu ( salah satu contoh: 2 new karakter rilis 1 patch tapi promosi/animasi/kit hanya terfokus terhadap 1 karakter saja), kurangnya karakter 4*. Animasi dalam penyampaian story terasa monoton (bukan yang cutscene), black screen dan hanya tulisan dalam story tolong dikurangi. Akan saya ubah lagi kalau ada peningkatan. ohhh goddd I HATE FAVORITISM SO MUCH!",1,2025-04-05 01:59:42,945
Pengguna Google,f2p ❌ p2w ✅,1,2025-04-05 01:41:16,2
Pengguna Google,game bagus walaupun sudah mulai membosankan..,5,2025-04-05 01:37:02,0
Pengguna Google,"fomo yang ngasih bintang 1 cuma gara"" global passive castorise",5,2025-04-05 01:36:25,0
Pengguna Google,"Game santai dan juga fun buat dimainin, ikutin meta meta baru yang rilis itupun karakter yang muncul bervariasi dari pasif pasifnya masing masing. Story masih tergolong mantap sekali visualnya tapi kadang ada dialog yang gak terlalu penting, walaupun begitu masih asik dimainkan, boss nya lumayan menantang. Lagi menunggu karakter karakter op di patch selanjutnya",5,2025-04-05 01:26:34,0
Pengguna Google,Global passive limited by a Character? Seriously?,1,2025-04-05 01:25:13,2
Pengguna Google,"Gamenya udah lumayan bagus tapi banyak bug atau isu-isu lainnya. Saya tidak dapat log in, tulisannya ""too many request. Please try again later"" melulu. Tolong perbaiki ini.",2,2025-04-05 01:18:15,1
Pengguna Google,POWERCREEP ANJENG,1,2025-04-05 01:10:35,2
Pengguna Google,kebanyakan giveaway jadi seru ini game ditunggu update nya pihak hoyovers,5,2025-04-05 01:09:51,0
Pengguna Google,AKU TEAM MAIN YG MENIKMATI AJA JADI MAU APAPUN YG TERJADI YAUDAH POKOKNYA BINTANG 5,5,2025-04-05 01:09:10,0
Pengguna Google,ga seru,1,2025-04-05 00:56:03,2
Pengguna Google,gak tau kenapa di genshin impact itu susah dapet B5 nya dari pada di hsr 😚🥰. banyak bansos pula 🤣🤣🤣,5,2025-04-05 00:52:28,0
Pengguna Google,"jujur ini game seru banget terutama turn base game yang paling bagus guah mainkan, gw juga main ini game udah lama dari 1.0 - 3.2 tapi semenjak berjalan nya waktu ini game mulai kaga sehat dari inflation hp bos yang gila gilaan, serangan musuh nya yang kaga ngotak, powercreep karakter yang terlalu cepat. kita sebagai player di paksa buat gacha karakter baru terus, terus menurut gw terutama karakter dps rerunt juga kaga bagus banget untuk di ambil karena powercreep mulu.",1,2025-04-05 00:43:52,2
Pengguna Google,game sama alur ceritanya dah bagus tinggal nunggu bansos nya dari papi hoyo😊,5,2025-04-05 00:32:11,0
Pengguna Google,hoyo terlalu baik emang,5,2025-04-05 00:29:52,0
Pengguna Google,CASTORICE WANTER WILL BE CASTORICE HAVER!!,5,2025-04-05 00:24:44,0
Pengguna Google,nice game,5,2025-04-05 00:23:28,0
Pengguna Google,nah ini buat kalean yg ngeluh² power creep oi gw tau ini game mmng ad powercreep nya cuman lu kalo skill issue atau build issue jan kau salahin powercreep tol*l kalo lu gk suka hapus aja sono emng lu aja yg gk bisa build charnya gw aja yg make acheron bisa kelar endgame story sok soan nyalahin powercreep,5,2025-04-05 00:20:31,0
Pengguna Google,game jelek😠,5,2025-04-05 00:19:18,0
Pengguna Google,it's just getting more and more greedier.,1,2025-04-05 00:16:59,2
Pengguna Google,"bagus, game bagus dan mudah di awal, bisa dapet bnyk resource jade, tapi kalau udh endgame udah sangat susah mendapatkan jade selain menyelesaikan konten² endgame seperti Moc,pf, as, dan nyelesain side quest yang boring mana g bisa di skip pula. tolong perbanyak event dan konten untuk mendapat jade supaya player f2p bisa menikmati game ini tanpa harus FOMO please...",5,2025-04-05 00:15:12,5
Pengguna Google,"Stay strong, don't listen to those who don't like the global passive castorice",5,2025-04-05 00:14:22,0
Pengguna Google,powercreep gak ngotak,1,2025-04-05 00:01:08,2
Pengguna Google,Power creep gak ngotak,1,2025-04-05 00:00:09,3
Pengguna Google,heran sama yang rate 1 banyak maunya game nya udah naik banyak bansos gini masih aja komplain,5,2025-04-04 23:47:31,0
Pengguna Google,powercreep brutal,1,2025-04-04 23:44:50,3
Pengguna Google,tolong dong sediakan skip terlalu banyak dialog cerita,1,2025-04-04 23:44:12,6
Pengguna Google,"tolong perbaiki bug bug yang ada, supaya makin nyaman bermainnya",5,2025-04-04 23:33:22,0
Pengguna Google,Game terbaiikkkkkkk yg pernah saya mainkan,5,2025-04-04 23:25:27,0
Pengguna Google,"game nya sangat bagus menghibur, walaupun pas lawan bos agak susah tapi game ini sangat seru dan yg bikin serunya tuh banyak karakter honkai impact di dalamnya saya sebagai pemain lama honkai impact sangat senang bila ada karakter hi3 di hsr apalagi kalo kiana Kaslana masuk honkai Setar rail saya tidak akan pernah berhenti main honkai Setar rail",5,2025-04-04 23:23:42,0
Pengguna Google,Castorice kok op banget nasib yang rate off gimana?,1,2025-04-04 23:16:14,2
Pengguna Google,"jujur gamenya memang banyak HP inflation, itu berarti gamenya harus naik ke tingkatan selanjutnya. yang bintang 1 itu lebay amat, udah tau BUILD ISSUE sama TEAM ISSUE malah so so-an. dikira gamenya gitu gitu doang kali yak.",5,2025-04-04 23:11:15,0
Pengguna Google,Kikir,1,2025-04-04 23:04:15,2
Pengguna Google,"pengalaman bermain sekarang terasa tidak menyenangkan seperti dulu, semua konten dipaksa mengikuti meta karakter baru yang diharuskan untuk gacha, dan sekarang malah ada global pasive yang merusak keseimbangan dalam game",2,2025-04-04 23:02:19,1
Pengguna Google,"tolong ya Dev congoksphere black screen story itu seperlunya Ja perbanyak cutscenelah org pada ngerti ceritanya gimana, orng ini byk ya yg main game sampe spend masa servisnya begini powercrept harus setaralah sama char2 lawas, masa ini udh byk yg mesti buka Eidolon dulu hampir Gk relevan ayolah mesti kali nungu update itu jgn kelamaan sampe 6 bulan sekali..",1,2025-04-04 22:53:07,2
Pengguna Google,Overall gamenya seru 'DULU' setiap karakternya bagus demeknya juga enak enak 'CHAR LAMA GA DI AJAK' maininnya enak bisa auto kan jadi ga perlu liat sana sini di tinggal trus lakuin kegiatan lain 'DULU' sekarang mah bagus ada efek namanya 'GLOBAL TIPI' itu efek bagus banget cuy kalian aja pada skill issue 'KATANYA' makanya kan kita tuh wajib menghargai setiap update terbaru char baru dan event baru yg seru seru misalnya cerita yg bagus dalam segala sisi 'YAPPING SEMUA' (wuwa bisa skip cuy),1,2025-04-04 22:43:14,15
Pengguna Google,game bagus,5,2025-04-04 22:40:45,0
Pengguna Google,"gausah alay ,main tingal main ini bukan game Co-op apalagi pvp",5,2025-04-04 22:24:37,0
Pengguna Google,"Game nya seru,dan menarik dan ada mekanik baru yg agak kurang menyenangkan pas awal rilis di 3.2 yah tapi masih bagus lah soalnya kalo gak ada SJ tinggal nunggu Rerun aja soalnya bukan game compe",5,2025-04-04 21:58:51,1
Pengguna Google,"Wkwkwk, giliran cwe aja dibuat op & global passive, char cwo dinista mulu ama ini game😹 keliatan banget jualan nya tuh😹",1,2025-04-04 21:19:29,12
Pengguna Google,penyakit powercreep gila,1,2025-04-04 21:11:44,1
Pengguna Google,"""Jangan biarkan satu bintang meredupkan cahaya dari seluruh galaksimu."" Game-mu luar biasa. Kamu sudah mencurahkan hati, tenaga, dan kreativitas ke dalamnya—dan itu tidak ternilai hanya oleh angka. Spam bintang 1 itu bukan cerminan kualitas karyamu, tapi bukti bahwa karyamu terlihat. Terus maju, tetap berkarya. Pemain sejati akan melihat keindahan yang kamu ciptakan.",5,2025-04-04 20:58:36,0
Pengguna Google,"makin kesini makim gak jelas nih game padahal buat story nya bagus, tapi sayang konten end game nya hanya buat org yang mampu gatcha karakter baru doang, konten end game nya fokus ke jualan karakter baru, kita yang masih pake katarker lama susah payah ngelarin konten end game nya 😪😪",1,2025-04-04 20:56:36,8
Pengguna Google,rate gacha busukkkkk,1,2025-04-04 20:30:51,1
Pengguna Google,"Apa ini ada meta baru ga kepake Waifu gua, gua maen hsr hanya ingin melihat Waifu di party Dan enjoyable pas main",1,2025-04-04 20:24:08,1
Pengguna Google,hapus system terbaru yang harus pake hero baru,1,2025-04-04 20:13:04,1
Pengguna Google,"menurut saya game ini bagus banget,dan cutshine yang tergolong enteng di mobile cuma tolong perpendek dialog nya,YAPPING KALI DI PENACONY🖐️paham kak gem",5,2025-04-04 19:34:17,0
Pengguna Google,GAME BAIK SAYA SUKA,5,2025-04-04 19:21:42,0
Pengguna Google,"Udah pensiun saya main game ini. Powercreep gila2an. Gak dikasi nafas tiap patch. Bintang 4 gak guna. Tiap party harus premium. Gak ada istilah ""Party alternatif ramah F2P"" soalnya karakter selain B5 pasti ampas semua. Bahkan B5 nya sendiri juga bisa jadi karakter ampas setelah lewat 4-5 patch krn ke powercreep gila2an. Capek gua sama ni game. Hadeh, mana uang yg udah keluar gk sedikit lagi🤡",1,2025-04-04 19:02:55,2
Pengguna Google,"Global passive untuk pengalaman yang lebih baik, pengalaman yang lebih baik dengkul ku, itu bug di urus dulu, bikin global passive buat karakter tertentu, terus nasib karakter lain yang bakal rilis berikutnya engga dapat.... Woww....",1,2025-04-04 18:44:30,2
Pengguna Google,gem baik,5,2025-04-04 18:39:02,0
Pengguna Google,memaksa gacha karakter baru dengan cara hp inflasi berlebihan dan powercreep gila,1,2025-04-04 18:33:38,1
Pengguna Google,"game bagus gini di katain game jelek woilah, semuanya bagus sih menurut ku",5,2025-04-04 18:32:56,0
Pengguna Google,i love castorice even global pasive issue 😋,5,2025-04-04 18:27:19,0
Pengguna Google,lovee thiss game!!!,5,2025-04-04 18:15:36,0
Pengguna Google,gem baik,5,2025-04-04 18:14:42,0
Pengguna Google,"di arc ini seru banget, berharap gak ada yg jadi mayat tapi apa daya saya tidak bisa apa' 🥲. Pas pertama kali jalani quest di amphoreus lama banget sampe 10 jam, mungkin gara' aku di batasi main sampe 3 jam doang jadi sampe main hsr 4 hari buat nyelesain quest nya (gak nyesel kali sih, soalnya ngejelasin ini itu jadi gak bingung lagi), kali ini di up baru quest nya gak lumayan lama, gak sabar buat nunggu castorice sama anaxa rilis",5,2025-04-04 17:58:20,29
Pengguna Google,game yapping gada fitur skip,1,2025-04-04 17:57:18,4
Pengguna Google,gamenya seruuu,5,2025-04-04 17:49:26,0
Pengguna Google,nice game,5,2025-04-04 17:44:54,0
Pengguna Google,males ahh gk dapat aventurine,1,2025-04-04 17:39:28,1
Pengguna Google,harus bgt nih dptin casto? maksa bgt ni dev,1,2025-04-04 17:34:11,1
Pengguna Google,perbanyak char B4 woy hoyok!,1,2025-04-04 17:22:26,3
Pengguna Google,utk DU/SU itu terlalu sulit seperti dipaksakan utk ngelengkapi LC² karakternya ataupun EID itu tersendiri agar ada dapat mengalahkan bosnya,1,2025-04-04 17:21:54,1
Pengguna Google,"owarida, the beginning of the end has come to one of my favorite game, bye firefly...",1,2025-04-04 17:08:42,1
Pengguna Google,"MOC kali ini terlalu susah buat char lama dan seperti dipaksa gacha char baru yang kita gak suka, gw disini bukan pengejar meta tapi lebih ke sayang aja gak bisa ambil hadiah full star MOC nya",1,2025-04-04 17:00:07,1
Pengguna Google,"game nya bagus, dan aku akan memulangkan castorice istri ku",5,2025-04-04 16:56:36,0
Pengguna Google,Mantap,5,2025-04-04 16:55:23,0
Pengguna Google,"game nya asik ,ga peduli powercrape apa segala macem ,gw main game ya buat senang-senang aja ,main game ya main aja 😋💕 ,banyak char ganteng sama cantik lagi buset la kata gw mah, musuhnya juga ga susah susah amat kalo lu ga ngincer moc si ,yaudah aja si main ya main aja wkkw ,bye muach semangat tim hoyo! :D ,continue to develop for better times",5,2025-04-04 16:51:55,1
Pengguna Google,makan tuh global passive,1,2025-04-04 16:50:45,1
Pengguna Google,"game bagus ,banyak sembako, tapi tolong ya dapetin artifact jangan susah susah, haduhh scam banget",5,2025-04-04 16:50:25,0
Pengguna Google,game turn base yang paling saya sukai. semngat~~~,5,2025-04-04 16:44:18,0
Pengguna Google,game powercreep gila malas main lagi,1,2025-04-04 16:40:39,1
Pengguna Google,gua main dari 1.0 B aja sih nggak ada yang jelek,5,2025-04-04 16:38:48,0
Pengguna Google,powercreep. unbalance.,1,2025-04-04 16:36:33,2
Pengguna Google,"inget bgt dlu main ni game pas pertama kali rilis, bodoh bgt wkwkw",5,2025-04-04 16:34:57,0
Pengguna Google,Sehat sehat game baik,5,2025-04-04 16:29:56,0
Pengguna Google,"karakter pada game ini gak seimbang, konten endgame dan mekanisme musuhnya sangat merugikan karakter lama dan menguntungkan karakter yg baru rilis, yang secara tidak langsung, mewajibkan para player memiliki karakter terbaru dan terus berulang selama beberapa update. tidak ada itikat baik dari developer untuk mendengarkan keluhan player. bintang 1",1,2025-04-04 16:27:48,2
Pengguna Google,"game nya bagus, character desain nya juga keren hadiah juga oke bisa dapet satu bintang 5 tiap patch kurang nya cuman banyak player skill issue bilang powercreep parah, ""harus gacha character baru"", banyak ini itu. kek ayolah bro main tinggal main malah banyak alasan, hoyo rilis character op baru ya biar yang ketinggalan main itu ga kalah sama meta, sampe kiamat pun moc ga selesai"" kalo pake hypercarry blade😂",5,2025-04-04 16:25:39,9
Pengguna Google,"bagus,yg kasi rating 1 bintang itu skill issue+ga mau farming buat gacha char meta",5,2025-04-04 16:25:27,0
Pengguna Google,Dev budeg power creep gilA,1,2025-04-04 16:24:43,3
Pengguna Google,"ini game gacha ya adick2 jngn main ntar lu topup2 klo dikasih gratis syukuri bodh,gak usah sok nilai2 karya orang mau gratis aja",5,2025-04-04 16:23:08,0
Pengguna Google,bagus!!,5,2025-04-04 16:11:51,0
Pengguna Google,jujur ya dari awal main hsr itu baik-baik aja tapi semakin lama semakin susah ya sedih sih 😭🥀,1,2025-04-04 16:10:12,1
Pengguna Google,inflasi HP je 😡😡,5,2025-04-04 16:06:14,0
Pengguna Google,power creep gilaaaaa,1,2025-04-04 16:02:08,1
Pengguna Google,powercreept gila gilaan. dev enggak dengerin masukan saran. bias treatment karakter. ga rekomen.,1,2025-04-04 16:00:49,3
Pengguna Google,game bagus tidak pelit bansos walau sering powercreep sama tolong di buat tombol skip story,5,2025-04-04 15:58:36,0
Pengguna Google,game hebat,5,2025-04-04 15:57:19,0
Pengguna Google,"singkatnya game ini seru tapi terlalu memaksa, dan hal yg kurang saya suka dari game ini adalah dari dialog nya yg sangat panjang daripada cutesine, bikin cepat bosan",1,2025-04-04 15:54:12,4
Pengguna Google,hai sayang,1,2025-04-04 15:47:59,1
Pengguna Google,"Powercreept merajarela, setiap patch ada 2 karakter b5 baru, caoek ngejar meta di HSR. No Gacha DPS 3.0 gak bisa kelarin endgame content. Karakter 2.0 udah kurang relevant buat dimaennin. bikin akun reroll dipersulit, tapi gacha di gamenya ampas banget. Gacha dps rerun gak ada harga dirinya. MAKIN KESINI CUMAN JUALAN KARAKTER DOANK DIKENCENGIN.",1,2025-04-04 15:37:03,6
Pengguna Google,the best game turn base,5,2025-04-04 15:34:22,0
Pengguna Google,game nya bagus dri segi semuanya perfect lah buat gw.tapi knp org2 PDA komplain soal global passive paling mereka cmn iri dengki kenapa GK castorice aja yg free 😹. woilah padahal udh di kasih bansos bejibun apalagi bisa milih 2 karakter gratis nanti (buset sekarang udah mulai turun ratingnya ),5,2025-04-04 15:32:16,0
Pengguna Google,HSR Game baik kalian apasih ngasih ratingnya rendah banget,5,2025-04-04 15:24:11,0
Pengguna Google,"minimal kasih penjelasan ama player awam dongo yg ga tau fungsi Global Passive, padahal di game lain kyk Granblue Fantasy B aja.. lo malah diem aja Dawei, Mana SJ yang kau janjikan itu",5,2025-04-04 15:21:44,0
Pengguna Google,agak kecewa sama versi yang sekarang,3,2025-04-04 15:16:23,1
Pengguna Google,penyakit powercreep gila,1,2025-04-04 15:13:50,1
Pengguna Google,"pengalaman bermain hsr lebih dari satu tahun jujur saya kehilangan esensi menikmati alur gamenya. mulai dari story yg terlalu panjang dan tidak semenarik story sebelumnya (penacony) terlalu bertele-tele. apalagi isu ""powercreep"" karakter yg sudah lama rilis. menurutku ini sangat parah ketika ada orang sudah vertical invest ke karakter tersebut, tapi di update sekarang ini sudah tidak dibutuhkan atau tidak sehebat dulu lagi. mohon pertimbangkan lagi semua inovasi ke depan. jangan terlalu rakus.",1,2025-04-04 15:10:58,25
Pengguna Google,"jujur aja makin sini makin kayak kakaknya(HI3) mungkin karena sama sama honkai, tapi tolonglah sekali kali keluarin char b4 jangan b5 mulu, setidaknya b4nya itu versi kurangnya b5 karena lama lama bosen juga disuguhin nya b5 mulu, b4nya jarang banget dan buat buff MoC jangan dibikin terlalu spesifik ke char yang sedang rate up, masih mending AS sama PF ada pilihan buffnya,ini MoC gk ada pilihan dan pasti spesifik ke char yang sedang rate up bannernya, event diperbanyak juga, terlalu sedikit",4,2025-04-04 15:09:34,10
Pengguna Google,"sebagai player f2p, tolonglah dengarkan keluhan kami agar kami tetap semangat bermain ini game karena jujur saja cocok untuk game santai sewaktu bekerja. minima perbaiki masalah hp inflation, kasih jeda versi untuk powercreep kedepannya agar bisa planning karakter. tetapi overall terlepas dari itu semua saya masih enjoy dengan game ini",5,2025-04-04 15:09:11,10
Pengguna Google,"jujur aja, ini game menurut gua, terlalu susah untuk pemula kaya gua, gua tau gua tau, gua skill issue, tapi ni game gak ramah buat f2p kaya gua, literally gua harus tryhard buat dapatin karakter meta biar mudah jalanin story tapi harus struggle buat juga buat dapatin item buat ni chara, asli bingung coy ni game bener"" maksa kita buat ngeluarin duit biar bisa dapat karakter atau card buat chara kita. pls ni game difix ngeri banget powercreeptnya",1,2025-04-04 15:08:21,1
Pengguna Google,game bagus,5,2025-04-04 14:58:55,1
Pengguna Google,good game🙌🙌🙌,5,2025-04-04 14:54:24,0
Pengguna Google,"BEST GAME IN THE WORLD!,tu kalau gasuka gamenya uninstall aja kocak. kalau di spam b1 yang ada menjatuhkan game orang cih. kalau mau complain yang sopan,lah kalian Mala ngamuk ngamuk kek orgil perkara powercreer sama global pasive kalau masalah model terserah Dev,gausah nyuruh Dev hapus global pasive disuruh hapus kah karena gak mampu pull Castorice🫢",5,2025-04-04 14:54:17,0
Pengguna Google,Langsung turun rating anjir🗿,5,2025-04-04 14:51:53,0
Pengguna Google,"semangat developer, kami yang benar benar player honkai star rail tidak mempermasalahkan apa yang ada di next patch, kami sangat bersyukur kalian membuat game ini, terimakasih hoyoverse",5,2025-04-04 14:50:01,0
Pengguna Google,"Wkwk sorry bat nih ya karakter b4 jadi useless bat semenjak yang namanya inflasi hp dari konten end game, kek diwajibkan ambil karakter setelah update kan gila cuy gak kebayang nnti player baru main cuman sedikit karakter yang dia punya dan cuman karakter b4 yang diandelin doang, tolong disesuaikan lagi, kalau udah nanti saya ubah lagi ulasan saya, jujur emang gak kikir tapi tolong lah kalau penyakit powercreep itu jngn terlalu gacor",3,2025-04-04 14:44:20,2
Pengguna Google,powercreep gila,1,2025-04-04 14:32:49,1
Pengguna Google,"hsr udah gak kaya dulu. sekarang makin keliatan kalau mihoyo itu serakah mentang-mentang udah jadi perusahaan game besar. powercreep gila, hp inflation, dan yang paling males karakter cewe yang lebih diprioritaskan. jatuhnya malah kaya mengeksploitasi cewek. mihoyo juga lebih ngedengerin player cina daripada player global. dan tolong hilangin global passive Castorice. kalo kalian tetap cuma ngedengerin player cina itu namanya kalian gak becus jadi ngembangin game.",1,2025-04-04 14:31:07,4
Pengguna Google,kamu game baik,5,2025-04-04 14:22:29,0
Pengguna Google,AKU CINTA HSR 😍,5,2025-04-04 14:21:38,0
Pengguna Google,"Ku kasih 1 kesempatan terakhir ya, pastiin Castorice pulang, jangan sampai gw kecewa di hari ulang tahun ku nanti.. (° H °)",4,2025-04-04 14:17:21,3
Pengguna Google,"kenapa global pasif hanya untuk castorice, anaxa engga?",1,2025-04-04 14:15:17,1
Pengguna Google,"powercreep brutal, hard pity, gada fitur bikin anak",1,2025-04-04 14:12:37,28
