Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,AutoLabel_Cerita,AutoLabel_Gameplay,AutoLabel_Grafis,AutoLabel_Bugs & Error,AutoLabel_Optimalisasi,AutoLabel_Monetisasi & Gacha,AutoLabel_Komunitas
Pengguna Google,makasih kuro game terbaik😍😘,5,2025-04-20 3:06:39,0,makasih kuro game baik,id,0,1,0,0,0,0,0
Pengguna Google,"Bang kuroo please nanti kalo mau buat karakter baru saran konsepnya karakter bisa 2 elemen contoh pake ulti elemen nya berubah, dari fusion ke Aero, biar echo yang tipe fusion tapi elemen nya Aero bisa dipake🤣🤣🤣",5,2025-04-20 2:59:04,1,bang kuroo please kalau mau buat karakter baru saran konsep karakter elemen contoh pakai ulti elemen nya ubah fusion aero biar echo tipe fusion elemen nya aero dipake,id,0,0,0,0,0,0,0
Pengguna Google,# Tambahkan subtitle Indonesia,5,2025-04-20 2:38:21,2,tambah subtitle indonesia,id,0,0,0,0,0,0,0
Pengguna Google,kecewa berat aniv nggak spesial,1,2025-04-20 2:09:52,4,kecewa berat aniv spesial,id,0,1,0,0,0,0,0
Pengguna Google,Terimakasih game baik,5,2025-04-19 23:28:36,0,terimakasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,"saran, untung tim pengembang, biar ada yang namanya download live, agar memudahkan player mendownload data game",5,2025-04-19 23:17:47,0,saran untung tim kembang biar yang nama download live mudah player mendownload data game,id,0,1,0,0,0,0,0
Pengguna Google,"AAAAAAAAAWWWW maaf bangettt ini alayyy, TAPI AKU SUKAA BANGET SAMA INI GAME, LIKE WHY THIS IS A FREE GAME BUT ALSO MANY REWARDS YOU GIVE ITT, WHY IS THIS SO GOOD?? GRAFIK JUGAA KERENN BANGETT BENERANN SAMA STORY-NYA GAK MAIN2, tapi sayang banget deviceku cuma bisa grafik performance mweheheheh, BUT BALIK LAGII,, AKU BENER BENER ENJOY INI GAME WALAU STRES JUGA NGELAWAN TACTICAL HOLO KARENA AK SKILL ISSUE SIH HEHEEHE, DAN MAKASIH BANYAK JUGA YAA BUAT KURO YANG ALWAYS LISTENING😍😍 SAYANG DEHH🤭😋",5,2025-04-19 20:37:01,0,aaaaaaaaa maaf banget alayyy aku sukaa banget sama game like why this is a free game but also many rewards you give itt why is this so good grafik jugaa kerenn bangett benerann sama storynya main sayang banget deviceku cuma grafik performance mweheheheh but balik lagi aku bener bener enjoy game stres ngelawan tactical holo ak skill issue heheehe makasih banyak yaa buat kuro always listening sayang dehh,id,0,1,1,0,0,0,0
Pengguna Google,bagus banget game nya dari segi manapun bagus banget dan kalau bisa lebih di optimal kan lagi untuk hp kentang dan tambahin bahasa Indonesia,5,2025-04-19 17:16:53,0,bagus banget game nya segi mana bagus banget kalau lebih optimal kan untuk hp kentang tambahin bahasa indonesia,id,0,1,0,0,1,0,0
Pengguna Google,kuro tolong adain bahasa Indonesia biar bisa nikmatin story nya😁🙏,5,2025-04-19 17:13:54,0,kuro adain bahasa indonesia biar nikmatin story nya,id,0,0,0,0,0,0,0
Pengguna Google,"mohon buat kuro game buat ngasi patch bahasa Indonesia,overall gamenya udh bagus bangett sama buat optimalisasinya di tingkatkan lagi,masa Snapdragon 860 kek ga play able",5,2025-04-19 15:59:54,1,mohon buat kuro game buat ngasi patch bahasa indonesiaoverall game bagus bangett sama buat optimalisasi tingkat lagimasa snapdragon kek play able,id,0,1,0,0,1,0,0
Pengguna Google,game baik hati dan alhamdulillah seru dimainin,5,2025-04-19 15:57:11,0,game baik hati alhamdulillah seru dimainin,id,0,1,0,0,0,0,0
Pengguna Google,wuthering Shan mau kemana pun,5,2025-04-19 15:29:08,0,wuthering shan mau pun,id,0,0,0,0,0,0,0
Pengguna Google,Game sampah... katanya nggak mau kaya hoyo tapi malah lebih parah dari hoyo. Anniversary jelek banner di kasih banyak tapi total pull cuma 150 mending EOS aja.,1,2025-04-19 15:27:34,1,game sampah kata mau kaya hoyo malah lebih parah hoyo anniversary jelek banner kasih banyak total pull cuma mending eos aja,id,0,1,0,0,0,0,0
Pengguna Google,Anniversary yang ditunggu-tunggu. Mereka yang percaya Leaker orang-orang bodoh 😅,5,2025-04-19 15:04:48,1,anniversary ditunggutunggu yang percaya leaker orangorang bodoh,id,0,0,0,0,0,0,0
Pengguna Google,"game nya bagus, cuma kurang menyenangkan karena tidak ada auto move nya. Coba dibuatkan auto move nya jadi kita saat lagi quest bisa sekalian auto move. Memang bagus ada fast travel, tapi menghilangkan sensasi eksplor disaat mengerjakan quest. Jadi ya 3 bintang dulu ya penilaian untuk gamenya",3,2025-04-19 13:27:11,0,game nya bagus cuma kurang senang tidak auto move nya coba buat auto move nya jadi saat quest sekali auto move memang bagus fast travel hilang sensasi eksplor saat kerja quest jadi bintang dulu nilai game,id,0,1,0,0,0,0,0
Pengguna Google,Terimakasih kuro atas game ny,5,2025-04-19 12:36:25,0,terimakasih kuro atas game ny,id,0,1,0,0,0,0,0
Pengguna Google,game nya bagus tapi settingan grafik saya udh high semua SM costum tp masih aja burik gimana sih grafik tinggi tapi kok bisa burik bnget,2,2025-04-19 12:18:28,0,game nya bagus settingan grafik sudah high semua sama costum tp aja burik gimana grafik tinggi burik bnget,id,0,1,1,0,0,0,0
Pengguna Google,Masih menunggu Bahasa Indonesia dan Male Chara yang laenn....,3,2025-04-19 10:52:49,0,tunggu bahasa indonesia male chara laenn,id,0,0,0,0,0,0,0
Pengguna Google,"Pertama kali download karna banner Jiyan, rate off dan hard pity. sampai Sk hp udah ga kuat. karakter cm ada Verina&Encore JD MLS main walaupun ada pc. nunggu berita banner Geshulin bahkan udah mau setahun, kgk ada kabar. Desain Perempuan menarik(pakaiannya kurang, saya takut para karakter perempuan itu ketusuk jantungnya) tp saya hanya suka laki-laki. alur yah hanya mencari identitas diri, Masi santai. menunggu itu lama ya, mungkin ga jodoh. sukses terus yaa.",4,2025-04-19 9:06:56,0,pertama kali download karna banner jiyan rate off hard pity sk hp kuat karakter cm verinaencore jd malas main walaupun pc nunggu berita banner geshulin bahkan mau tahun kgk kabar desain perempuan menarikpakaiannya kurang takut karakter perempuan tusuk jantung tp suka lakilaki alur yah hanya cari identitas diri mas santai tunggu lama mungkin tidak jodoh sukses terus yaa,id,0,0,0,0,0,0,0
Pengguna Google,"jujur puas banget maen game ini, dari story, character, world sangat amat bagus dan juga gameplay nya juga enak menurut ku, mohon lebih dikembangkan lagi kuro agar bisa menjadi game open world terbaik!!! cuma bisa menyampaikan itu sih dan cuma bisa mensupport sedikit pokoknya best lah game ini😍I love Kuro",5,2025-04-19 1:57:14,64,jujur puas banget maen game dari story character world sangat bagus gameplay nya juga enak aku mohon lebih kembang kuro jadi game open world baik cuma sampai cuma bisa mensupport sedikit pokok best lah game ini love kuro,id,0,1,0,0,0,0,0
Pengguna Google,"combat bagus, map bagus, scenery bagus, cocok buat cowo sangean. isinya banyak cewe telanjang dada besar kok. cewe g usah main, ga bakalan di kasih char cowo. soalnya kuro lebih peduli fanservice. walaupun fanservice lebih bagus dari pada GI",5,2025-04-19 1:01:22,0,combat bagus map bagus scenery bagus cocok buat cowo sangean isi banyak cewe telanjang dada besar cewe g usah main bakal kasih karakter cowo soal kuro lebih peduli fanservice walaupun fanservice lebih bagus pada gi,id,0,1,0,0,0,0,0
Pengguna Google,kurang bahasa indo😁,5,2025-04-19 1:00:47,0,kurang bahasa indo,id,0,0,0,0,0,0,0
Pengguna Google,"keren banget, aku udah pre registrasi dan sangat sesuai ekspetasi. musuhnya juga gak kaleng2 kayak di pgr. tapi untuk pergerakan saya masih merasa kurang mulus dan itu membuat saya kesulitan dalam battle. Edit (04/03/25): untuk developer tolong untuk lebih di perhemat penggunaan RAM pada game ini. Edit (19/04/25) : Terima kasih developer karena telah mendengarkan semua keluh kesah saya, apa yang saya katakan diatas telah diperbaiki semua👍, terima kasih developer💕💕",5,2025-04-19 0:59:47,275,keren banget aku pre registrasi sangat sesuai ekspetasi musuh tidak kaleng kayak pgr gera masih rasa kurang mulus itu buat sulit battle edit untuk developer untuk lebih hemat guna ram game edit terima kasih developer dengar semua keluh kesah apa saya kata atas telah baik semua terima kasih developer,id,0,1,0,0,0,0,0
Pengguna Google,kapan yang ada bahasa Indonesia,4,2025-04-19 0:09:04,0,kapan ada bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,sampai kata pun tak bisa menyampaikan rasa senangnya💖,5,2025-04-18 19:26:35,0,kata tidak sampai rasa senang,id,0,0,0,0,0,0,0
Pengguna Google,"suka banget sama wuwa, cocok buat orang yg gak bisa main game lama², krn ada kesibukan lain, soalnya dia banyak fitur yang mempermudah kita buat exploree, semoga kedepannya ada event seru² lagi, dan banyakin chara cowok nya hehe + semogaa kita dapet hadiah klo ulang tahunnn",5,2025-04-18 18:44:59,1,suka banget sama wuwa cocok buat orang tidak main game lama sibuk soal banyak fitur mudah buat exploree moga depan ada event seru dan banyakin chara cowok nya hehe semogaa dapat hadiah klo ulang tahunnn,id,0,1,0,0,0,0,0
Pengguna Google,"kalau ada bahasa indonesia akan saya beri bintang 5,karna saya bisa bahasa inggris sedikit saja,jadi saya tidak bisa menikmati story gamenya.untuk keseluruhan sudah bagus.somoga cepat ada bahasa indonesia",4,2025-04-18 18:00:41,0,kalau bahasa indonesia beri bintang karna bahasa inggris sedikit sajajadi saya tidak bisa nikmat story gamenyauntuk seluruh bagussomoga cepat bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,"2.0 berat habis login udah suruh login lagi🥲 seharusnya tiap update itu gak ngaruh di spek minimum mobile,di rivalmu saja meski update aja di spek minimum aja masih mampu kok intinya saya dah gak nyaman lagi main game ini padahal dulu bisa tiap hari ku mainin",5,2025-04-18 17:44:41,6,berat habis login suruh login harus tiap update ngaruh spek minimum mobiledi rival meski update aja spek minimum aja mampu inti sudah tidak nyaman main game padahal dulu tiap hari aku mainin,id,0,1,0,0,0,0,0
Pengguna Google,tolong sediakan bahasa Indonesia,5,2025-04-18 17:00:01,0,sedia bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,"hahaha maaf baru sekarang kasih nilai pas wuwa release gak sempat kasih nilai, aku main pas tgl 20/05/2024 ya dulu pas main tuh banyak bug dan patah semakin lama di perbaiki sama developer nya pun sudah banyak berubah dari wuwa, semangat terus developer.❤️",5,2025-04-18 15:11:10,0,hahaha maaf baru sekarang kasih nilai pas wuwa release sempat kasih nilai aku main pas tgl dulu pas main tuh banyak bug patah makin lama baik sama developer nya sudah banyak ubah wuwa semangat terus developer,id,0,0,0,1,0,0,0
Pengguna Google,"dari segi story,grafik dan sistem gachanya udah bintang lima dh mantap dah pokoknya,tapi kapannya ada tambahan bahasa indonesia nya plis min tambahin bahasa indonesia nya padahal pemain wuwa indo tergolong rame masak nambahain fitur bahasa indonesianya gak bisa",5,2025-04-18 14:33:09,0,segi storygrafik sistem gachanya bintang lima mantap pokoknyatapi kapan tambah bahasa indonesia nya plis min tambahin bahasa indonesia nya padahal main wuwa indo golong rame masak nambahain fitur bahasa indonesia bisa,id,0,0,1,0,0,0,0
Pengguna Google,WHAT A GAME. Semua udh bagus dari segi gameplay tapi tolong lebih di optimalin lagi dari segi engine agar lebih stabil di hp mid range kebawah. PLEASE ADD INDONESIAN LANGUAGE IN THE NEXT UPDATE!!!!!!😭😭,5,2025-04-18 14:11:42,3,what a game semua bagus segi gameplay tolong lebih optimalin dari segi engine lebih stabil hp mid range bawah please add indonesian language in the next update,id,0,1,0,0,0,0,0
Pengguna Google,"secara keseluruhan gamenya bagus ceritanya ok mekanik nya uwah, cuman ada 1 masalah aja tapi ini yang bikin saya kasih bintang 3🫠. KENAPA GA ADA TEKS BAHASA INDONESIANYA KUROOOOO padahal sebelah ada loh, masa ini gada padahal sayang banget, gw jdi kesusahan cerna cerita nya karena kurang ngerti bahasa inggris. jadi buat sementara gw kasih bintang 3 sampai ada bahasa Indonesianya. semoga next update dapet dah",3,2025-04-18 13:29:53,1,seluruh game bagus cerita mekanik nya uwah cuman masalah aja bikin kasih bintang tidak teks bahasa indonesia kurooooo padahal belah loh masa ini gada padahal sayang banget gua jdi susah cerna cerita nya kurang ngerti bahasa inggris jadi buat gua kasih bintang ada bahasa indonesia moga next update sudah,id,1,1,0,0,0,0,0
Pengguna Google,panjang-panjang game baik,5,2025-04-18 13:02:18,0,panjangpanjang game baik,id,0,1,0,0,0,0,0
Pengguna Google,"Gameplay nya menarik, story nya absolute cinema ✋😐🤚, bansos lancar 🥶, gameplaynya udh lebih lancar dari sebelumnya, jangan kasih sub indo pelis, biar fandom SDM rendah gk mau maen 🤡. I rate this 9/11 😹",5,2025-04-18 12:18:47,0,gameplay nya tarik story nya absolute cema bansos lancar gameplaynya lebih lancar belum jangan kasih sub indo pel biar fandom sdm rendah mau maen i rate this,id,0,1,0,0,0,0,0
Pengguna Google,semua oke tapi tidak bisa saya mengerti dari cerita nya apa bosen tiap cerita sering saya skip karna tidak paham bahasa dan tidak ada bahasa Indonesia.. selalu bosan main karna tidak paham bahasa..,1,2025-04-18 10:36:49,1,semua oke erti cerita nya apa bosen tiap cerita sering saya skip karna paham bahasa tidak bahasa indonesia selalu bosan main karna tidak paham bahasa,id,1,0,0,0,1,0,0
Pengguna Google,tambahin dong fitur teman bisa berteman meskipun beda server atau bisa ganti server dari asia ke sea atau semacamnya tolong dong tambahin gameplay Raid di game biar makin asik mainsama temen musuhnya naga atau semacamnya juga gak papa hadiahnya recehan 40 astrite juga gak papa seminggu sekali lah raidnya,5,2025-04-18 10:23:32,1,tambahin dong fitur teman teman meski beda server bisa ganti server asia sea macam dong tambahin gameplay raid game biar makin asik mainsama temen musuh naga macam tidak papa hadiah receh astrite tidak papa minggu sekali lah raidnya,id,0,1,0,0,0,0,0
Pengguna Google,saya suka grafiknya dengan karakternya,5,2025-04-18 9:40:49,0,suka grafik karakter,id,0,0,1,0,0,0,0
Pengguna Google,"grafiknya bagus, ceritanya bagus, adminnya juga fast respon kalo ada masalah, nice lah",5,2025-04-18 9:37:17,1,grafik bagus cerita bagus adminnya fast respon kalau masalah nice lah,id,1,0,1,0,1,0,0
Pengguna Google,"tolong lebih optimalkan lagi untuk device tertentu, dan saat pakai gamepad terkadang ada delay saat bermain, terimakasih, panjang umur game baik",5,2025-04-18 8:49:59,0,lebih optimal untuk device tentu pakai gamepad terkadang delay saat main terimakasih panjang umur game baik,id,0,1,0,0,1,0,0
Pengguna Google,GAME DENGAN GRAFIK YANG MEWAH SAYANG NYA CUMA 1 HP KU GAK KUAT RATA KANAN DAN JUGA GAMPANG PANAS MAIN GAME INI ANDAI BISA LEBIH DI OPTIMALKAN UNTUK MAIN DI HP GOOD LUCK KURO,5,2025-04-18 8:42:03,0,game grafik mewah sayang nya cuma hp aku kuat rata kanan juga gampang panas main game andai lebih optimal main hp good luck kuro,id,0,1,1,0,1,0,0
Pengguna Google,baru donload tapi..... anjay download data 17gb brok 🤣🤣🤣 gak jadi,5,2025-04-18 8:30:16,0,baru donload anjay download data gb brok jadi,id,0,0,0,0,1,0,0
Pengguna Google,"game baikk,udah itu aja",5,2025-04-18 7:44:35,0,game baikkudah aja,id,0,1,0,0,0,0,0
Pengguna Google,untuk versi 2.2 ini ga banyak update dan optimasi game nya sudah lebih bagus tolong di tingkatkan,5,2025-04-18 5:49:34,0,versi tidak banyak update optimasi game nya lebih bagus di tingkat,id,0,1,0,0,1,0,0
Pengguna Google,"gameplay bagus, grafik mantap, meski agak sulit untuk hp spek mid, dan gachanya agak ampas, tapi untuk keseluruhan mantap.",5,2025-04-18 4:17:16,0,gameplay bagus grafik mantap meski sulit hp spek mid gachanya ampas untuk seluruh mantap,id,0,1,1,0,0,0,0
Pengguna Google,Seru Gamenya Asal Divice Kamu Mampu 😁,5,2025-04-18 3:28:07,0,seru game asal divice kamu mampu,id,0,1,0,0,0,0,0
Pengguna Google,"game baik, mau ulang tahun dikasih resonator shorekeeper pity 8 dan langsung dikasih rate on lagi alias dapet 2 b5 dalam 10x convene",5,2025-04-17 22:51:03,0,game baik mau ulang tahun kasih resonator shorekeeper pity langsung kasih rate on alias b x convene,id,0,1,0,0,0,0,0
Pengguna Google,"padahal ini game bagus banget cuma sayang processor senapdragon 680 gk kuat untuk memainkan game ini,mudah²an ada rezeki buat ganti hp dan bisa memainkan game ini lagi🥲",5,2025-04-17 22:39:29,0,padahal game bagus banget cuma sayang processor senapdragon kuat main game inimudahan rezeki buat ganti hp bisa main game lagi,id,0,1,0,0,0,0,0
Pengguna Google,game bagus keren,5,2025-04-17 22:32:17,0,game bagus keren,id,0,1,0,0,0,0,0
Pengguna Google,secara overall sudah baik namun perlu mengoptimasi agar lebih ringan,5,2025-04-17 22:30:37,1,overall baik perlu mengoptimasi lebih ringan,id,0,0,0,0,1,0,0
Pengguna Google,please developer t kasih bahasa Indonesia nya dong developer 🙏,5,2025-04-17 17:56:27,0,please developer t kasih bahasa indonesia nya dong developer,id,0,0,0,0,1,0,0
Pengguna Google,kurang nya gak ada bahasa indo nyaa,5,2025-04-17 15:24:05,0,kurang nya ada bahasa indo nyaa,id,0,0,0,0,0,0,0
Pengguna Google,semua oke tingal bahasa Indonesia aja,5,2025-04-17 15:23:02,0,semua oke tingal bahasa indonesia aja,id,0,0,0,0,0,0,0
Pengguna Google,"meskipun saya tidak bisa main lama, gameplay-nya sangat memuaskan.",5,2025-04-17 13:31:18,2,meski tidak main lama gameplaynya sangat muas,id,0,1,0,0,0,0,0
Pengguna Google,"⭐⭐⭐⭐⭐! untuk game yg di katakan sebagai Genshin Killer, wuwa adalah salah satu game yg paling mendekati Title tersebut, dengan grafis yang memanjakan mata dan outfit karakter yang berbeda2 dan menarik tidak membuat player bosan, gameplay yang smooth dan juga seru terkadang menyusahkan memberikan kesan seru bagi para player yang suka game dengan mekanik Parry dan Perfect Dodge.",5,2025-04-17 12:28:40,0,game di kata genshin killer wuwa salah satu game paling dekat title sebut grafis manja mata outfit karakter beda tarik buat player bosan gameplay smooth juga seru terkadang susah beri kesan seru para player suka game mekanik parry perfect dodge,id,0,1,1,0,0,0,0
Pengguna Google,bagus gamenya mudah-mudahan di patch selanjutnya bisa adain fitur hapus scene biar ga terlalu penuhin Internal,5,2025-04-17 12:13:58,0,bagus game mudahmudahan patch lanjut adain fitur hapus scene biar terlalu penuhin internal,id,0,1,0,0,0,0,0
Pengguna Google,"yooo ini game mantep, makasih kuro dah bikin game peak kayak gini 😹 mulai dari story, karakter, world nya apalagi. pokoknya best lah. Tapi tolong kasi Bahasa Indonesia, biar mudah menjalani dan memahami story nya, terimakasih 🗿🙏🏻",5,2025-04-17 11:51:25,108,yooo game mantap makasih kuro bikin game peak kayak gin mulai story karakter world nya pokok best lah tolong kasi bahasa indonesia biar mudah jalan paham story nya terimakasih,id,0,1,0,0,0,0,0
Pengguna Google,game baik sangan baik,5,2025-04-17 6:31:38,0,game baik sangan baik,id,0,1,0,0,0,0,0
Pengguna Google,salah satu game terbaik,5,2025-04-17 5:22:29,0,salah satu game baik,id,0,1,0,0,0,0,0
Pengguna Google,mantap kamu kuro,5,2025-04-17 4:49:25,0,mantap kamu kuro,id,0,0,0,0,0,0,0
Pengguna Google,apalah shorekeeper pity 55 gadapet marah besar akuh 😡😡😡😡😡😡😡,1,2025-04-17 2:29:15,0,apa shorekeeper pity gadapet marah besar akuh,id,0,0,0,0,0,0,0
Pengguna Google,"gatau lagi sama sistem gacha ini game, di akun gw bau banget, gacha 1 karakter butuh 140+x gacha baru dapet blom senjatanya 💀",5,2025-04-17 2:15:04,1,gatau sama sistem gacha game akun gua bau banget gacha karakter butuh x gacha baru blom senjata,id,0,1,0,0,0,0,0
Pengguna Google,"game nya sangat bagus, semoga lebih banyak lagi yg main Wuthering Waves",5,2025-04-17 1:43:24,1,game nya sangat bagus moga lebih banyak yang main wuthering waves,id,0,1,0,0,0,0,0
Pengguna Google,pokonya gue betah maen game ini thanks kuro🩷,5,2025-04-16 18:32:05,0,poko gue betah maen game thanks kuro,id,0,1,0,0,0,0,0
Pengguna Google,"untuk game nya bagus Map luas, eksplorasi seru, cerita dan karakter juga kuat. Salah satu game open world yang paling worth buat dinikmatin!"" tapi kalau bisa di tambahin story lagi yang lebih panjang biar makin seru :)",5,2025-04-16 17:57:27,1,game nya bagus map luas eksplorasi seru cerita karakter kuat salah satu game open world paling worth buat dinikmatin kalau di tambahin story yang lebih panjang biar makin seru,id,1,1,0,0,0,0,0
Pengguna Google,males tiap patch selalu download ulang,1,2025-04-16 16:45:43,0,malas tiap patch selalu download ulang,id,0,0,0,0,0,0,0
Pengguna Google,tolong di tambahkan fitur pindah akun,4,2025-04-16 14:39:28,0,di tambah fitur pindah akun,id,0,0,0,0,1,0,0
Pengguna Google,Aku Suka Permainan Ini Aku Harap Devnya Selalu Mendengarkan Perkataan Player untuk Menjamin Kenyamanan Bermain dan Pengalaman Positif terhadap Game Ini.(Semangat Kuro!!),5,2025-04-16 14:35:31,0,aku suka main aku harap devnya selalu dengar kata player jamin nyaman main alam positif game inisemangat kuro,id,0,1,0,0,0,0,0
Pengguna Google,"niat gacha cantarella, udah dapet malah di nerf, nyesel 1000%",1,2025-04-16 14:31:03,1,niat gacha cantarella dapat malah nerf nyesel,id,0,0,0,0,0,0,0
Pengguna Google,"game keren, tapi sayang banget, sebagai penikmat story, saya kurang bisa menikmati story karena gak ada bahasa Indonesia, jadi mohon untuk pihak developer untuk menambahkan bahasa Indonesia 🙏",5,2025-04-16 14:21:06,0,game keren sayang banget nikmat story kurang nikmat story tidak bahasa indonesia jadi mohon pihak developer tambah bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,"saya dapat waifu dalam 20 spin, game bagus",5,2025-04-16 14:13:05,0,dapat waifu spin game bagus,id,0,1,0,0,0,0,0
Pengguna Google,dari rating 16+ jadi 12+ jadi ada perubahan design karakter karena pasar wuwa mulai besar dan juga pemain yang main tidak di kalangan umur 16+ saja namun di bawah mungkin ini wuwa turunkan rating agar menjaga fandom agar selalu stabil tidak ada saling singgung. tapi untuk itu terkadang detail dari game tersebut berkurang estetikanya katena tidak semua player di bawah umur,5,2025-04-16 13:22:04,8,rating jadi jadi ubah design karakter pasar wuwa mulai besar juga main main kalang umur namun bawah mungkin wuwa turun rating jaga fandom selalu stabil ada saling singgung untuk terkadang detail game sebut kurang estetika katena semua player di bawah umur,id,0,0,0,0,0,0,0
Pengguna Google,"Menurut ku game ini bener bener bagus dari segi story combat dan lain lain,dulu ini game emang kalo kata saya emang kurang tapi dari waktu ke waktu game ini makin keren/bagus saya suka,apalagi developer mendengarkan curhatan/komplain dari player 👍",5,2025-04-16 12:59:29,0,aku game bener bener bagus segi story combat lain laindulu game emang kalau kata emang kurang waktu waktu game makin kerenbagus sukaapalagi developer dengar curhatankomplain dari player,id,0,1,0,0,0,0,0
Pengguna Google,"Mencoba untuk bermain lagi karena teman bilang sudah lebih optimize gamenya. Tapi saat saya bermain, masih tidak ada bedanya dengan saat saya bermain ketika game ini baru rilis. Fps yang didapat masih terlalu kecil untuk bisa dimainkan dengan nyaman. Sayang sekali:(",4,2025-04-16 12:28:11,0,coba main karena teman bilang lebih optimize game saat main tidak beda saat main game baru rilis fps dapat terlalu kecil bisa main nyaman sayang sekali,id,0,1,0,0,1,0,0
Pengguna Google,"min kenapa tiap login mesti sharder mulu sih apalagi lama banget, bukan masalah ram atau yg lain nya di hp temen ku yg ram kecil kok lancar jarang sharder kok di hp ku muncul terus, tolong saran nya harus gimana min",3,2025-04-16 11:35:39,0,min tiap login mesti sharder mulu lama banget bukan masalah ram nya hp temen aku yang ram kecil lancar jarang sharder hp aku muncul terus saran nya gimana min,id,0,0,0,0,1,1,0
Pengguna Google,TERIMAKASIH GAME BAIK!!!,5,2025-04-16 10:00:06,0,terimakasih game baik,id,0,1,0,0,0,0,0
Pengguna Google,"game yang menarik dengan visualisasi yang cukup memanjakan mata, dan sistem gacha yang mudah dipahami, walaupun ceritanya agak fanatik.",5,2025-04-16 9:17:08,0,game tarik visualisasi cukup manja mata sistem gacha mudah paham walaupun cerita fanatik,id,1,1,0,0,0,1,0
Pengguna Google,Game paling best yang pernah gw mainin,5,2025-04-16 8:06:51,0,game paling best pernah gua mainin,id,0,1,0,0,1,0,0
Pengguna Google,mantap bansos nya Adain sub Indonesia min,5,2025-04-16 7:19:19,0,mantap bansos nya adain sub indonesia min,id,0,0,0,0,0,0,0
Pengguna Google,no celah sih mantaap👍👍,5,2025-04-16 6:28:18,1,no celah mantaap,id,0,0,0,0,0,0,0
Pengguna Google,"gamenya bagus explorenya juga seru, kalo diadain translate bahasa indonesia bakal makin rame orang Indonesia yg main, soalnya GK semua orang Indonesia paham bahasa inggris",5,2025-04-16 6:01:05,0,game bagus explorenya seru kalau diadain translate bahasa indonesia bakal makin rame orang indonesia main soal semua orang indonesia paham bahasa inggris,id,0,1,0,0,0,0,0
Pengguna Google,"setelah main wuwa berasa menyesal!!! Menyesal bukan karena wuwa itu jelek,tp menyesal sudah buang waktu banyak & topup banyak duit di game sebelah(kkyr impk) 🥲",5,2025-04-16 5:39:50,0,main wuwa asa sesal sesal bukan wuwa jelektp sesal buang waktu banyak topup banyak duit game sebelahkkyr impk,id,0,1,0,0,0,0,0
Pengguna Google,"udah bagus 16+ napa malah balik ke 12+ jgn ngikutin game sebelah, biar gada cepu cepu lgi biar dev bebas design character dan story yg lebih dewasa(dark)",4,2025-04-16 5:13:35,1,bagus napa malah balik jgn ngikutin game belah biar gada cepu cepu biar dev bebas design character story lebih dewasadark,id,0,0,0,0,0,0,0
Pengguna Google,"tambahin bahasa Indonesia dong, sebenernya ga masalah sih sama bahasa Inggris. cuma kadang otak ku males nerjemahin manual apalagi kalo cape baru pulang kerja. niat refreshing malah di suruh mikir. jadi, developer please tambahin bahasa Indonesia ♡",2,2025-04-16 4:31:31,0,tambahin bahasa indonesia dong sebenernya masalah sama bahasa inggris cuma kadang otak aku malas nerjemahin manual kalau cape baru pulang kerja niat refreshing malah suruh mikir jadi developer please tambahin bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,sehat² game baik dan perbanyak bansos mim,5,2025-04-16 2:25:37,1,sehat game baik banyak bansos mim,id,0,1,0,0,0,0,0
Pengguna Google,"hanya kurang optimisasi sama bahasa Indonesia, bahasa inggris yang dipakai bukan merupakan bahasa inggris yang tidak dipakai sehari hari jadi terkadang kurang memahami jalan cerita dari game ini",4,2025-04-16 1:25:27,0,kurang optimisasi sama bahasa indonesia bahasa inggris pakai bukan rupa bahasa inggris tidak pakai hari hari jadi terkadang kurang paham jalan cerita game,id,1,1,0,0,1,0,0
Pengguna Google,"Game Ini Harus Nya Mendapatkan Rating DiAtas Rata"" 🙏. Jangan Di Kasih +12 Harusnya +20",5,2025-04-16 1:16:04,1,game harus nya dapat rating atas rata jangan kasih harus,id,0,1,0,0,0,0,0
Pengguna Google,"suka banget sama game ini, gameplaynya menarik, grafiknya mantep, apalagi dev yg ngedengerin permintaan player",5,2025-04-15 23:33:28,0,suka banget sama game gameplaynya tarik grafik mantap dev ngedengerin minta player,id,0,1,1,0,0,0,0
Pengguna Google,"game paling bagus yang pernah ku mainkan. mulai dari story, gameplay, dan karakter semuanya bagus. 10/10 wajib dicoba ✋😐🤚",5,2025-04-15 23:12:01,0,game paling bagus pernah aku main mulai story gameplay karakter semua bagus wajib coba,id,0,1,0,0,0,0,0
Pengguna Google,plis dev game wuwa untuk subtitle nya tolong tambah kan bahasa Indonesia,3,2025-04-15 22:26:53,0,plis dev game wuwa subtitle nya tambah kan bahasa indonesia,id,1,1,0,0,1,0,1
